HR,COLOR,VMAG,GLON,GLAT
2707,ffffffff,1,-35.48,4.3
2708,ffffffff,1,-59.61,-8.37
2709,ffffffff,1,47.26,28.08
2710,ffffffff,1,-30.2,7.11
2711,ffffffff,1,-10.28,16.4
2712,ffffffff,1,-99.73,-23.86
2713,ffffffff,1,-30.39,7.09
2714,ffffffff,1,-35.7,4.32
2715,ffffffff,1,23.01,26.2
2716,ffffffff,1,-53.8,-5.11
2717,ffffffff,1,-20.78,12.04
2718,ffffffff,1,-58.4,-7.3
2719,ffffffff,1,-79.7,-17.13
2720,ffffffff,1,-62.8,-9.49
2721,ffffffff,1,9.66,23.52
2722,ffffffff,1,-12.84,15.76
2723,ffffffff,1,-45.4,-0.37
2724,ffffffff,1,-59.8,-7.95
2725,ffffffff,1,-12.7,15.88
2726,ffffffff,1,-68.09,-11.89
2727,ffffffff,1,-71.76,-13.57
2728,ffffffff,1,-24.63,10.56
2729,ffffffff,1,-32.76,6.51
2730,ffffffff,1,-55.58,-5.58
2731,ffffffff,1,-39.01,3.27
2732,ffffffff,1,-44.38,0.48
2733,ffffffff,1,-55.84,-5.6
2734,ffffffff,1,-59.81,-7.65
2735,ffffffff,1,-101.55,-24.05
2736,ffffffff,1,-101.56,-24.04
2737,ffffffff,1,14.79,24.97
2738,ffffffff,1,-9.91,17.3
2739,ffffffff,1,-44.73,0.35
2740,ffffffff,1,-77.72,-16.02
2741,ffffffff,1,-63.2,-9.28
2742,ffffffff,1,48.58,28.18
2743,ffffffff,1,-62.54,-8.92
2744,ffffffff,1,-35.81,5.24
2745,ffffffff,1,-58.97,-7.07
2746,ffffffff,1,-76.26,-15.3
2747,ffffffff,1,-28.53,8.99
2748,ffffffff,1,-75.77,-15.04
2749,ffffffff,1,-59.41,-7.15
2750,ffffffff,1,-59.65,-7.26
2751,ffffffff,1,11.89,24.51
2752,ffffffff,1,-45.11,0.5
2753,ffffffff,1,2.92,22.11
2754,ffffffff,1,-94,-21.77
2755,ffffffff,1,-56.79,-5.58
2756,ffffffff,1,-62.99,-8.8
2757,ffffffff,1,-7.09,18.85
2758,ffffffff,1,-49.59,-1.71
2759,ffffffff,1,-72.84,-13.49
2760,ffffffff,1,-29.88,8.78
2761,ffffffff,1,-77.96,-15.71
2762,ffffffff,1,-79.31,-16.29
2763,ffffffff,1,-20.92,13.23
2764,ffffffff,1,-56.5,-5.21
2765,ffffffff,1,-41.86,2.72
2766,ffffffff,1,-60.58,-7.3
2767,ffffffff,1,-83.45,-17.78
2768,ffffffff,1,-63.34,-8.59
2769,ffffffff,1,-70.08,-11.91
2770,ffffffff,1,-68.52,-11.12
2771,ffffffff,1,-77.99,-15.45
2772,ffffffff,1,23.16,27.03
2773,ffffffff,1,-69.01,-11.28
2774,ffffffff,1,-59.73,-6.57
2775,ffffffff,1,4.58,23.16
2776,ffffffff,1,7.27,23.9
2777,ffffffff,1,-15.98,15.89
2778,ffffffff,1,-33.67,7.46
2779,ffffffff,1,-29.74,9.54
2780,ffffffff,1,-22.43,13.08
2781,ffffffff,1,-57.82,-5.37
2782,ffffffff,1,-58.18,-5.54
2783,ffffffff,1,18.04,26.36
2784,ffffffff,1,18.04,26.37
2785,ffffffff,1,-53.17,-2.85
2786,ffffffff,1,-59.65,-6.26
2787,ffffffff,1,-68.78,-10.91
2788,ffffffff,1,-50.67,-1.41
2789,ffffffff,1,-75.49,-14.03
2790,ffffffff,1,-68.82,-10.86
2791,ffffffff,1,-71.08,-11.94
2792,ffffffff,1,0.71,22.31
2793,ffffffff,1,-1.57,21.58
2794,ffffffff,1,-66.12,-9.42
2795,ffffffff,1,-17.63,15.66
2796,ffffffff,1,-49.04,-0.13
2797,ffffffff,1,46.89,28.47
2798,ffffffff,1,-44.24,2.51
2799,ffffffff,1,-56.54,-4.13
2800,ffffffff,1,-60.2,-6.03
2801,ffffffff,1,-36.28,6.89
2802,ffffffff,1,-59.26,-5.5
2803,ffffffff,1,-99.09,-22.69
2804,ffffffff,1,14.26,26.03
2805,ffffffff,1,2.33,23.15
2806,ffffffff,1,-44.41,2.63
2807,ffffffff,1,-39.13,5.49
2808,ffffffff,1,-13.34,17.78
2809,ffffffff,1,30.31,28.26
2810,ffffffff,1,-15.38,16.97
2811,ffffffff,1,-41.81,4.12
2812,ffffffff,1,-53.29,-2.06
2813,ffffffff,1,-83.57,-17
2814,ffffffff,1,-83.57,-17
2815,ffffffff,1,-83.37,-16.87
2816,ffffffff,1,-10.91,18.97
2817,ffffffff,1,-22.53,14.19
2818,ffffffff,1,11.29,25.75
2819,ffffffff,1,-64.86,-7.9
2820,ffffffff,1,-26.17,12.67
2821,ffffffff,1,-10.85,19.27
2822,ffffffff,1,-61.24,-5.92
2823,ffffffff,1,-65.16,-7.93
2824,ffffffff,1,-63.41,-6.94
2825,ffffffff,1,-51.09,-0.21
2826,ffffffff,1,-56.96,-3.46
2827,ffffffff,1,-62.62,-6.49
2828,ffffffff,1,-28.45,11.78
2829,ffffffff,1,-68.48,-9.49
2830,ffffffff,1,32.72,28.69
2831,ffffffff,1,-53.58,-1.51
2832,ffffffff,1,-48.99,1.05
2833,ffffffff,1,-42.02,4.97
2834,ffffffff,1,-64.92,-7.52
2835,ffffffff,1,-17.05,17.15
2836,ffffffff,1,-27.31,12.54
2837,ffffffff,1,-18.29,16.66
2838,ffffffff,1,-40.95,5.59
2839,ffffffff,1,-56.26,-2.81
2840,ffffffff,1,-26.97,12.76
2841,ffffffff,1,-59.12,-4.32
2842,ffffffff,1,-69.87,-10
2843,ffffffff,1,-69.87,-10
2844,ffffffff,1,10.09,25.87
2845,ffffffff,1,-29.52,11.68
2846,ffffffff,1,-17.23,17.3
2847,ffffffff,1,-64.96,-7.3
2848,ffffffff,1,-119.59,-27.15
2849,ffffffff,1,11.67,26.35
2850,ffffffff,1,-57.93,-3.36
2851,ffffffff,1,-30.85,11.28
2852,ffffffff,1,-7.14,21.34
2853,ffffffff,1,-52.83,-0.49
2854,ffffffff,1,-29.05,12.18
2855,ffffffff,1,-57.41,-3
2856,ffffffff,1,-67.2,-8.22
2857,ffffffff,1,-10.83,20.13
2858,ffffffff,1,-23.36,14.97
2859,ffffffff,1,-47.36,2.67
2860,ffffffff,1,-57.29,-2.74
2861,ffffffff,1,-11.07,20.15
2862,ffffffff,1,-82.72,-15.63
2863,ffffffff,1,-62.88,-5.67
2864,ffffffff,1,-26.38,13.88
2865,ffffffff,1,-38.99,7.54
2866,ffffffff,1,-44.02,4.91
2867,ffffffff,1,-46.46,3.58
2868,ffffffff,1,-50.57,1.36
2869,ffffffff,1,-70.66,-9.59
2870,ffffffff,1,-65.36,-6.76
2871,ffffffff,1,-65.36,-6.76
2872,ffffffff,1,0.01,24.08
2873,ffffffff,1,-65.04,-6.54
2874,ffffffff,1,-57.67,-2.39
2875,ffffffff,1,-71.64,-9.93
2876,ffffffff,1,-42.12,6.32
2877,ffffffff,1,-21.8,16.44
2878,ffffffff,1,-75.74,-11.91
2879,ffffffff,1,-16.3,18.95
2880,ffffffff,1,-35.88,9.92
2881,ffffffff,1,-64.76,-6
2882,ffffffff,1,-70.46,-8.97
2883,ffffffff,1,-45.5,4.87
2884,ffffffff,1,-84.5,-15.79
2885,ffffffff,1,-69.46,-8.29
2886,ffffffff,1,-23.19,16.32
2887,ffffffff,1,-34.76,10.79
2888,ffffffff,1,-95.98,-20.45
2889,ffffffff,1,-69.25,-8.12
2890,ffffffff,1,-7.44,22.48
2891,ffffffff,1,-7.44,22.48
2892,ffffffff,1,-86.2,-16.43
2893,ffffffff,1,-28.18,14.21
2894,ffffffff,1,18.23,28.38
2895,ffffffff,1,-69.38,-8.04
2896,ffffffff,1,-8.43,22.29
2897,ffffffff,1,-50.45,2.52
2898,ffffffff,1,4.2,25.89
2899,ffffffff,1,-54.89,0.06
2900,ffffffff,1,-59.51,-2.54
2901,ffffffff,1,-34.81,11.06
2902,ffffffff,1,-50.67,2.52
2903,ffffffff,1,7.59,26.71
2904,ffffffff,1,-35.46,10.88
2905,ffffffff,1,-12.6,21.06
2906,ffffffff,1,-57.5,-1.19
2907,ffffffff,1,-73.13,-9.78
2908,ffffffff,1,-75.87,-11.16
2909,ffffffff,1,-58.56,-1.71
2910,ffffffff,1,-58.56,-1.71
2911,ffffffff,1,-69.85,-7.95
2912,ffffffff,1,-60.89,-2.95
2913,ffffffff,1,-67.33,-6.53
2914,ffffffff,1,10.39,27.45
2915,ffffffff,1,0.9,25.39
2916,ffffffff,1,-61.69,-3.37
2917,ffffffff,1,-73.06,-9.59
2918,ffffffff,1,-32.81,12.7
2919,ffffffff,1,-111.02,-25.01
2920,ffffffff,1,-45.5,6.04
2921,ffffffff,1,-50.91,3.02
2922,ffffffff,1,-62.96,-3.87
2923,ffffffff,1,-57.61,-0.7
2924,ffffffff,1,-4.45,24.24
2925,ffffffff,1,-83.71,-14.64
2926,ffffffff,1,-15.34,20.64
2927,ffffffff,1,-41.89,8.26
2928,ffffffff,1,-55.53,0.61
2929,ffffffff,1,19.66,29.09
2930,ffffffff,1,-4.97,24.23
2931,ffffffff,1,-15.56,20.79
2932,ffffffff,1,-51.05,3.38
2933,ffffffff,1,-59.15,-1.26
2934,ffffffff,1,-84.77,-14.96
2935,ffffffff,1,-1.06,25.49
2936,ffffffff,1,-7.71,23.58
2937,ffffffff,1,-68.98,-6.67
2938,ffffffff,1,-22.01,18.35
2939,ffffffff,1,9.57,27.88
2940,ffffffff,1,-81.4,-13.19
2941,ffffffff,1,-87.95,-16.32
2942,ffffffff,1,-69.29,-6.75
2943,ffffffff,1,-33.69,13.03
2944,ffffffff,1,-60.65,-1.84
2945,ffffffff,1,-71.71,-8.05
2946,ffffffff,1,21.49,29.53
2947,ffffffff,1,-54.92,1.61
2948,ffffffff,1,-61.96,-2.44
2949,ffffffff,1,-61.97,-2.44
2950,ffffffff,1,-33.79,13.2
2951,ffffffff,1,-16.92,20.73
2952,ffffffff,1,-73.54,-8.88
2953,ffffffff,1,-25.89,17.05
2954,ffffffff,1,-70.46,-7.16
2955,ffffffff,1,-72.47,-8.28
2956,ffffffff,1,-62.09,-2.35
2957,ffffffff,1,-81.31,-12.86
2958,ffffffff,1,-45.9,7.04
2959,ffffffff,1,-52.09,3.55
2960,ffffffff,1,-55.9,1.36
2961,ffffffff,1,-72.14,-7.9
2962,ffffffff,1,-5.83,24.76
2963,ffffffff,1,-72.01,-7.77
2964,ffffffff,1,-72.13,-7.82
2965,ffffffff,1,-26.28,17.17
2966,ffffffff,1,-35.43,12.81
2967,ffffffff,1,-25.61,17.51
2968,ffffffff,1,-71.54,-7.46
2969,ffffffff,1,12.06,28.72
2970,ffffffff,1,-47.19,6.52
2971,ffffffff,1,-85.68,-14.82
2972,ffffffff,1,-63.17,-2.63
2973,ffffffff,1,-11.19,23.27
2974,ffffffff,1,-66.43,-4.43
2975,ffffffff,1,29.24,30.2
2976,ffffffff,1,-58.36,0.27
2977,ffffffff,1,26.21,30.15
2978,ffffffff,1,-17.75,21.02
2979,ffffffff,1,-106.11,-23.14
2980,ffffffff,1,-106.11,-23.14
2981,ffffffff,1,-72.51,-7.69
2982,ffffffff,1,-38.73,11.56
2983,ffffffff,1,-14.42,22.39
2984,ffffffff,1,-77.96,-10.57
2985,ffffffff,1,-15.85,21.97
2986,ffffffff,1,-72.57,-7.57
2987,ffffffff,1,-27.12,17.43
2988,ffffffff,1,-62.01,-1.44
2989,ffffffff,1,-36.84,12.81
2990,ffffffff,1,-12.23,23.41
2991,ffffffff,1,-19.99,20.62
2992,ffffffff,1,-61.37,-0.85
2993,ffffffff,1,-63.88,-2.32
2994,ffffffff,1,-70.51,-6.15
2995,ffffffff,1,-72.98,-7.54
2996,ffffffff,1,-64.38,-2.54
2997,ffffffff,1,46.32,29.44
2998,ffffffff,1,-78.57,-10.57
2999,ffffffff,1,-2.32,26.5
3000,ffffffff,1,-109.62,-24.11
3001,ffffffff,1,-72.45,-7.11
3002,ffffffff,1,-74.86,-8.44
3003,ffffffff,1,-21.86,20.14
3004,ffffffff,1,-60.75,-0.26
3005,ffffffff,1,-82.95,-12.79
3006,ffffffff,1,-90.91,-16.72
3007,ffffffff,1,-70.62,-5.99
3008,ffffffff,1,-29.33,17
3009,ffffffff,1,-52.19,4.91
3010,ffffffff,1,-52.2,4.91
3011,ffffffff,1,-72.31,-6.84
3012,ffffffff,1,-90.57,-16.46
3013,ffffffff,1,-6.76,25.53
3014,ffffffff,1,-45.31,8.9
3015,ffffffff,1,-52.14,5.07
3016,ffffffff,1,-72.31,-6.73
3017,ffffffff,1,-72.39,-6.74
3018,ffffffff,1,-69.13,-4.81
3019,ffffffff,1,-50.59,6.17
3020,ffffffff,1,-77.51,-9.53
3021,ffffffff,1,-17.48,22.4
3022,ffffffff,1,-72.45,-6.56
3023,ffffffff,1,-59.19,1.34
3024,ffffffff,1,-104.57,-22.16
3025,ffffffff,1,-74.36,-7.54
3026,ffffffff,1,-53.59,4.71
3027,ffffffff,1,-53.62,4.72
3028,ffffffff,1,16.11,30.25
3029,ffffffff,1,-50.32,6.66
3030,ffffffff,1,-27.14,18.71
3031,ffffffff,1,-89.32,-15.48
3032,ffffffff,1,-73.77,-7.09
3033,ffffffff,1,-35.64,14.77
3034,ffffffff,1,-62.25,-0.21
3035,ffffffff,1,-73.08,-6.63
3036,ffffffff,1,-98.18,-19.49
3037,ffffffff,1,-80.25,-10.56
3038,ffffffff,1,-101.85,-20.97
3039,ffffffff,1,17.34,30.56
3040,ffffffff,1,-7.19,26.19
3041,ffffffff,1,-75.03,-7.57
3042,ffffffff,1,-51.52,6.41
3043,ffffffff,1,-61.47,0.49
3044,ffffffff,1,-54.91,4.51
3045,ffffffff,1,-61.46,0.57
3046,ffffffff,1,-80.73,-10.66
3047,ffffffff,1,-47.95,8.62
3048,ffffffff,1,-57.49,3.02
3049,ffffffff,1,-70.42,-4.69
3050,ffffffff,1,-36.83,14.69
3051,ffffffff,1,-56.95,3.44
3052,ffffffff,1,-68.76,-3.64
3053,ffffffff,1,-21.62,21.72
3054,ffffffff,1,-49.75,7.82
3055,ffffffff,1,-80.18,-10.19
3056,ffffffff,1,-89.26,-15.03
3057,ffffffff,1,-78.76,-9.36
3058,ffffffff,1,-80.61,-10.42
3059,ffffffff,1,-38.32,14.2
3060,ffffffff,1,-61.37,1.08
3061,ffffffff,1,-36.98,14.99
3062,ffffffff,1,-89.26,-14.91
3063,ffffffff,1,-51.32,7.14
3064,ffffffff,1,-52.27,6.62
3065,ffffffff,1,8.3,29.95
3066,ffffffff,1,8.5,30.02
3067,ffffffff,1,-14.19,24.7
3068,ffffffff,1,-58.56,2.93
3069,ffffffff,1,-78.72,-9.09
3070,ffffffff,1,-92.87,-16.62
3071,ffffffff,1,-83.97,-12
3072,ffffffff,1,-44.94,11.03
3073,ffffffff,1,-53.16,6.26
3074,ffffffff,1,-77.47,-8.26
3075,ffffffff,1,39.14,30.73
3076,ffffffff,1,-92.69,-16.44
3077,ffffffff,1,18.81,31.18
3078,ffffffff,1,-77.32,-8.1
3079,ffffffff,1,-70.27,-3.88
3080,ffffffff,1,-75.35,-6.86
3081,ffffffff,1,-98.52,-19.08
3082,ffffffff,1,45.53,29.96
3083,ffffffff,1,-5.13,27.7
3084,ffffffff,1,-73.9,-5.93
3085,ffffffff,1,-71.78,-4.59
3086,ffffffff,1,-21.42,22.74
3087,ffffffff,1,-32.16,18.24
3088,ffffffff,1,-87.62,-13.54
3089,ffffffff,1,-83.38,-11.19
3090,ffffffff,1,-82.06,-10.42
3091,ffffffff,1,-71.48,-4.14
3092,ffffffff,1,-70.64,-3.53
3093,ffffffff,1,-36.37,16.49
3094,ffffffff,1,4.29,30.05
3095,ffffffff,1,-25.62,21.45
3096,ffffffff,1,-67.33,-1.4
3097,ffffffff,1,-32.57,18.53
3098,ffffffff,1,-39.58,15.14
3099,ffffffff,1,-66.92,-0.86
3100,ffffffff,1,-86.19,-12.36
3101,ffffffff,1,-78.53,-7.93
3102,ffffffff,1,-60.64,3.07
3103,ffffffff,1,-34.02,18.09
3104,ffffffff,1,-25.06,22.08
3105,ffffffff,1,-90.45,-14.61
3106,ffffffff,1,21.76,31.91
3107,ffffffff,1,-75.89,-6.26
3108,ffffffff,1,50.73,29.15
3109,ffffffff,1,23.27,31.95
3110,ffffffff,1,-38.7,15.88
3111,ffffffff,1,-77.39,-7.02
3112,ffffffff,1,26.53,31.97
3113,ffffffff,1,-67.1,-0.65
3114,ffffffff,1,-78.34,-7.57
3115,ffffffff,1,-28.4,20.99
3116,ffffffff,1,-78.9,-7.83
3117,ffffffff,1,-86.68,-12.32
3118,ffffffff,1,-82.21,-9.73
3119,ffffffff,1,19.67,32.05
3120,ffffffff,1,-93.5,-15.94
3121,ffffffff,1,-80.23,-8.49
3122,ffffffff,1,-44.24,13.39
3123,ffffffff,1,-61.28,3.29
3124,ffffffff,1,-16.23,25.82
3125,ffffffff,1,-21.98,23.84
3126,ffffffff,1,-92.25,-15.24
3127,ffffffff,1,-18.13,25.23
3128,ffffffff,1,-24.5,22.88
3129,ffffffff,1,-83.48,-10.28
3130,ffffffff,1,-5.5,28.93
3131,ffffffff,1,-57.16,6
3132,ffffffff,1,-16.62,25.89
3133,ffffffff,1,-85.43,-11.36
3134,ffffffff,1,-25.43,22.71
3135,ffffffff,1,-43.64,13.99
3136,ffffffff,1,-36.58,17.74
3137,ffffffff,1,-80.02,-8.13
3138,ffffffff,1,-93.38,-15.69
3139,ffffffff,1,-96.13,-17.11
3140,ffffffff,1,-74.96,-5.01
3141,ffffffff,1,-42.35,14.81
3142,ffffffff,1,-84.2,-10.51
3143,ffffffff,1,-84.2,-10.51
3144,ffffffff,1,-32.83,19.67
3145,ffffffff,1,-39.07,16.8
3146,ffffffff,1,-80.35,-8.06
3147,ffffffff,1,-93.93,-15.8
3148,ffffffff,1,-83.41,-9.86
3149,ffffffff,1,-13.9,27.14
3150,ffffffff,1,-46.95,12.67
3151,ffffffff,1,-83.34,-9.77
3152,ffffffff,1,-93.41,-15.43
3153,ffffffff,1,-93.76,-15.61
3154,ffffffff,1,-73.46,-3.6
3155,ffffffff,1,-73.31,-3.39
3156,ffffffff,1,-88.02,-12.37
3157,ffffffff,1,-88.39,-12.48
3158,ffffffff,1,-23.35,24.34
3159,ffffffff,1,-96.55,-16.92
3160,ffffffff,1,-69.52,-0.79
3161,ffffffff,1,-89.24,-12.92
3162,ffffffff,1,-77.01,-5.53
3163,ffffffff,1,-29.11,22.16
3164,ffffffff,1,-14.34,27.5
3165,ffffffff,1,-75.98,-4.71
3166,ffffffff,1,-78.48,-6.27
3167,ffffffff,1,3.16,31.52
3168,ffffffff,1,-58.9,6.28
3169,ffffffff,1,-19.58,26.05
3170,ffffffff,1,-69.83,-0.69
3171,ffffffff,1,-105.73,-21.21
3172,ffffffff,1,-42.18,16.22
3173,ffffffff,1,12.81,32.65
3174,ffffffff,1,-50.04,12.07
3175,ffffffff,1,20.83,33.04
3176,ffffffff,1,-20.81,25.99
3177,ffffffff,1,-70.76,-0.91
3178,ffffffff,1,-85.19,-10.06
3179,ffffffff,1,-82.12,-8.1
3180,ffffffff,1,-87.42,-11.3
3181,ffffffff,1,2.12,31.79
3182,ffffffff,1,32.99,32.53
3183,ffffffff,1,-59.93,6.36
3184,ffffffff,1,-28.98,23.18
3185,ffffffff,1,-63.15,4.4
3186,ffffffff,1,-96.11,-16.14
3187,ffffffff,1,-80.77,-7.01
3188,ffffffff,1,-44.72,15.66
3189,ffffffff,1,-52.2,11.53
3190,ffffffff,1,-59.95,6.74
3191,ffffffff,1,-16.89,27.9
3192,ffffffff,1,-59.04,7.4
3193,ffffffff,1,-2.23,31.5
3194,ffffffff,1,-56.53,9.08
3195,ffffffff,1,-74.54,-2.63
3196,ffffffff,1,-68.41,1.44
3197,ffffffff,1,49.05,29.89
3198,ffffffff,1,-28.24,24.08
3199,ffffffff,1,-72.72,-1.34
3200,ffffffff,1,18.69,33.58
3201,ffffffff,1,-33.03,22.16
3202,ffffffff,1,-54.57,10.61
3203,ffffffff,1,-83.92,-8.45
3204,ffffffff,1,-80.07,-5.96
3205,ffffffff,1,-78.84,-5.13
3206,ffffffff,1,-82.81,-7.7
3207,ffffffff,1,-82.8,-7.69
3208,ffffffff,1,-25.3,25.53
3209,ffffffff,1,-25.3,25.53
3210,ffffffff,1,-25.3,25.53
3211,ffffffff,1,-53.89,11.19
3212,ffffffff,1,-49.4,13.91
3213,ffffffff,1,-83.33,-7.98
3214,ffffffff,1,-29.01,24.14
3215,ffffffff,1,-12.58,29.71
3216,ffffffff,1,41.53,31.61
3217,ffffffff,1,-97.2,-16.24
3218,ffffffff,1,-90.38,-12.26
3219,ffffffff,1,-74.47,-2.02
3220,ffffffff,1,-94.97,-14.95
3221,ffffffff,1,23.41,33.69
3222,ffffffff,1,-26.54,25.27
3223,ffffffff,1,-101.62,-18.56
3224,ffffffff,1,-19.7,27.82
3225,ffffffff,1,-76.45,-3.24
3226,ffffffff,1,-79.29,-5.06
3227,ffffffff,1,-83.91,-8.05
3228,ffffffff,1,-25.47,25.98
3229,ffffffff,1,-56.63,10.11
3230,ffffffff,1,-68.5,2.33
3231,ffffffff,1,-30.19,24.19
3232,ffffffff,1,-82.44,-6.96
3233,ffffffff,1,-75.2,-2.07
3234,ffffffff,1,-82.17,-6.68
3235,ffffffff,1,22.46,33.99
3236,ffffffff,1,37.71,32.46
3237,ffffffff,1,-73.58,-0.84
3238,ffffffff,1,-71.66,0.48
3239,ffffffff,1,-70.52,1.35
3240,ffffffff,1,-73.98,-1
3241,ffffffff,1,-74,-1.01
3242,ffffffff,1,-73.32,-0.49
3243,ffffffff,1,-77.35,-3.21
3244,ffffffff,1,-82.88,-6.92
3245,ffffffff,1,26,33.93
3246,ffffffff,1,15.91,34.22
3247,ffffffff,1,-85.6,-8.65
3248,ffffffff,1,-31.75,24.14
3249,ffffffff,1,-34.25,23.05
3250,ffffffff,1,-81.98,-6.17
3251,ffffffff,1,-69.71,2.33
3252,ffffffff,1,-34.68,23.13
3253,ffffffff,1,-73.86,-0.43
3254,ffffffff,1,20.27,34.43
3255,ffffffff,1,-61.8,7.83
3256,ffffffff,1,-85.98,-8.55
3257,ffffffff,1,-57.58,10.66
3258,ffffffff,1,15.22,34.55
3259,ffffffff,1,-54.55,12.83
3260,ffffffff,1,-96.8,-15.13
3261,ffffffff,1,-69.2,3.22
3262,ffffffff,1,-15.78,30.47
3263,ffffffff,1,23.8,34.52
3264,ffffffff,1,-22.85,28.45
3265,ffffffff,1,-52.52,14.3
3266,ffffffff,1,-73.75,0.21
3267,ffffffff,1,-75.33,-0.88
3268,ffffffff,1,-19.33,29.59
3269,ffffffff,1,-39.71,21.43
3270,ffffffff,1,-74.78,-0.42
3271,ffffffff,1,-44.31,19.2
3272,ffffffff,1,-48.35,17.02
3273,ffffffff,1,-73.18,0.9
3274,ffffffff,1,-93.67,-12.91
3275,ffffffff,1,2.61,34.34
3276,ffffffff,1,-63.61,7.63
3277,ffffffff,1,14.79,35.05
3278,ffffffff,1,-45.1,19.11
3279,ffffffff,1,-61.33,9.38
3280,ffffffff,1,-99.39,-16.22
3281,ffffffff,1,-59.29,10.87
3282,ffffffff,1,-72.13,2.1
3283,ffffffff,1,-74.95,0.14
3284,ffffffff,1,-25.7,28.25
3285,ffffffff,1,-49.41,17.06
3286,ffffffff,1,-77.54,-1.64
3287,ffffffff,1,1.14,34.54
3288,ffffffff,1,-50.69,16.44
3289,ffffffff,1,-55.52,13.5
3290,ffffffff,1,-33.68,25.32
3291,ffffffff,1,-66.77,6.16
3292,ffffffff,1,-7.2,33.45
3293,ffffffff,1,-92.87,-11.91
3294,ffffffff,1,-84.98,-6.5
3295,ffffffff,1,-48.37,18.25
3296,ffffffff,1,-76.65,-0.57
3297,ffffffff,1,-47.5,18.74
3298,ffffffff,1,-98.2,-15.19
3299,ffffffff,1,-27.3,28.32
3300,ffffffff,1,-88.05,-8.49
3301,ffffffff,1,-104.83,-19.05
3302,ffffffff,1,-104.82,-19.03
3303,ffffffff,1,31.93,34.3
3304,ffffffff,1,-15.5,32.02
3305,ffffffff,1,-42.19,21.83
3306,ffffffff,1,-36.96,24.43
3307,ffffffff,1,-94.29,-12.6
3308,ffffffff,1,-64.38,8.36
3309,ffffffff,1,5.51,35.42
3310,ffffffff,1,-16.61,31.82
3311,ffffffff,1,-16.61,31.82
3312,ffffffff,1,-19.28,31.08
3313,ffffffff,1,-19.28,31.08
3314,ffffffff,1,-47.78,18.89
3315,ffffffff,1,-65.15,7.88
3316,ffffffff,1,-62.67,9.62
3317,ffffffff,1,-59.67,11.69
3318,ffffffff,1,-109.86,-21.68
3319,ffffffff,1,-31.95,26.79
3320,ffffffff,1,-57.56,13.13
3321,ffffffff,1,-47.96,19.02
3322,ffffffff,1,-80.5,-2.89
3323,ffffffff,1,24.03,35.43
3324,ffffffff,1,-55.59,14.59
3325,ffffffff,1,-50.26,17.96
3326,ffffffff,1,-80.1,-2.4
3327,ffffffff,1,-77.62,-0.54
3328,ffffffff,1,-77.62,-0.54
3329,ffffffff,1,-19.88,31.38
3330,ffffffff,1,-87.94,-7.93
3331,ffffffff,1,-69.65,5.25
3332,ffffffff,1,34.39,34.14
3333,ffffffff,1,-30.56,27.83
3334,ffffffff,1,-106.66,-19.82
3335,ffffffff,1,-62.8,10.16
3336,ffffffff,1,-71.71,3.91
3337,ffffffff,1,-46.88,20.2
3338,ffffffff,1,-52.55,16.91
3339,ffffffff,1,-67.24,7.22
3340,ffffffff,1,-110.46,-21.84
3341,ffffffff,1,-88.92,-8.43
3342,ffffffff,1,-53.45,16.53
3343,ffffffff,1,-74.6,2.03
3344,ffffffff,1,-64.8,9.1
3345,ffffffff,1,-63.07,10.36
3346,ffffffff,1,-98.92,-15.01
3347,ffffffff,1,-100.26,-15.84
3348,ffffffff,1,-4.8,35.11
3349,ffffffff,1,-90.85,-9.55
3350,ffffffff,1,-89.26,-8.44
3351,ffffffff,1,14.7,36.36
3352,ffffffff,1,40.73,32.95
3353,ffffffff,1,-68.44,6.81
3354,ffffffff,1,29.48,35.21
3355,ffffffff,1,-20.19,31.98
3356,ffffffff,1,-82.08,-3.08
3357,ffffffff,1,-26.77,29.98
3358,ffffffff,1,-85.14,-5.28
3359,ffffffff,1,-82.57,-3.36
3360,ffffffff,1,-3.95,35.54
3361,ffffffff,1,-35.44,26.74
3362,ffffffff,1,-72.51,4.18
3363,ffffffff,1,-83.91,-4.26
3364,ffffffff,1,-76.21,1.5
3365,ffffffff,1,-5.89,35.37
3366,ffffffff,1,-24.33,31.06
3367,ffffffff,1,-62.27,11.65
3368,ffffffff,1,-91.17,-9.4
3369,ffffffff,1,-20.31,32.31
3370,ffffffff,1,-103.86,-17.8
3371,ffffffff,1,-82.71,-3.19
3372,ffffffff,1,-35.27,27.02
3373,ffffffff,1,-78.2,0.26
3374,ffffffff,1,-58.56,14.41
3375,ffffffff,1,-85.3,-4.96
3376,ffffffff,1,-32.12,28.59
3377,ffffffff,1,-5.96,35.64
3378,ffffffff,1,-40.68,24.88
3379,ffffffff,1,39.56,33.48
3380,ffffffff,1,-37.09,26.66
3381,ffffffff,1,-66.67,9.05
3382,ffffffff,1,-90.67,-8.72
3383,ffffffff,1,-47.29,21.58
3384,ffffffff,1,-72.29,4.98
3385,ffffffff,1,-74.82,3.14
3386,ffffffff,1,-89.75,-7.97
3387,ffffffff,1,-25.51,31.34
3388,ffffffff,1,-77.87,0.98
3389,ffffffff,1,-78.29,0.74
3390,ffffffff,1,-84.81,-4.11
3391,ffffffff,1,29.45,35.7
3392,ffffffff,1,-42.85,24.3
3393,ffffffff,1,-113.85,-23.26
3394,ffffffff,1,-30.22,29.94
